Entity_0,Entity_1,Entity_2,Entity_3,Entity_4,Entity_5,Entity_6,Year,Sex_0,Sex_1,Age,Remaining Life Expectancy,Gov expenditure on education (%),Internet usage (% of population),Access to electricity (% of population),Access to Sanitation (% of population),Smoking Adults (% of population),GDP ($),Meat consumptionm in kg per year per capita,ObesityRate (BMI > 30),Healthcare spending (% of GDP),"air pollution, annual exposure (micrograms per cubic meter)",Electoral democracy index
0,0,0,1,0,0,1,2000,0,1,0,75.2459,6.19662,1.8603982,100.0,84.63,41.8,80367530000.0,57.75586,19.9,4.154228,22.650267,0.299
0,0,0,1,0,0,1,2001,0,1,0,74.8461,6.2344740000000005,4.300616,100.0,84.71,41.2,84165140000.0,57.72365,20.2,4.2579165,22.6945936,0.247
0,0,0,1,0,0,1,2002,0,1,0,74.6668,6.272328,8.950972,100.0,84.78,40.6,88411505000.0,56.743702,20.6,4.0793414,22.7389202,0.245
0,0,0,1,0,0,1,2003,0,1,0,75.0809,6.310182,10.763229,100.0,84.86,40.0,94638490000.0,57.736588,20.9,4.385541,22.7832468,0.243
0,0,0,1,0,0,1,2004,0,1,0,75.4532,5.71226,12.575486,100.0,84.12,39.4,105474360000.0,57.369087,21.3,4.3993654,22.8275734,0.241
0,0,0,1,0,0,1,2005,0,1,0,75.6008,5.87103,14.387743,100.0,83.33,38.8,115388950000.0,60.20703,21.7,4.5223675,22.8719,0.234
0,0,0,1,0,0,1,2006,0,1,0,76.0078,6.07696,16.2,100.0,82.54,38.2,126927840000.0,67.02543,22.1,3.9855394,22.961402,0.227
0,0,0,1,0,0,1,2007,0,1,0,76.5562,5.1521,19.7,100.0,81.76,37.6,137843640000.0,71.49251,22.4,3.9947464,23.050904,0.223
0,0,0,1,0,0,1,2008,0,1,0,76.77,5.7132154,23.0,100.0,80.97,37.0,151903680000.0,75.64486,22.8,3.4828227,23.140406,0.226
0,0,0,1,0,0,1,2009,0,1,0,76.8588,4.36894,27.43,100.0,80.19,36.4,152207490000.0,77.446205,23.3,3.480384,23.229908,0.229
0,0,0,1,0,0,1,2010,0,1,0,76.9517,5.22004,31.8,100.0,79.42,35.8,164077040000.0,83.76975,23.7,3.849219,23.31941,0.229
0,0,0,1,0,0,1,2011,0,1,0,77.4263,4.68479,39.648895,100.0,78.65,35.239999999999995,172902250000.0,87.49651,24.1,3.0884151,22.911146,0.219
0,0,0,1,0,0,1,2012,0,1,0,77.9778,4.95964,46.91,100.0,77.89,34.68,175819360000.0,86.66308,24.6,3.443698,21.646372,0.223
0,0,0,1,0,0,1,2013,0,1,0,78.0665,5.00942,54.17,100.0,77.13,34.12,177583650000.0,84.52399,25.1,3.5686817,20.59046,0.244
0,0,0,1,0,0,1,2014,0,1,0,78.6116,4.81833,59.02,100.0,76.36,33.56,180649430000.0,73.14033,25.6,3.3728805,19.766054,0.245
0,0,0,1,0,0,1,2015,0,1,0,78.8086,4.78751,62.230362,100.0,75.59,33.0,173731330000.0,74.04771,26.1,3.686742,20.076277,0.251
0,0,0,1,0,0,1,2016,0,1,0,78.9943,4.94655,71.113045,100.0,74.83,32.3,169342100000.0,76.429214,26.6,4.192988,18.878239,0.258
0,0,0,1,0,0,1,2017,0,1,0,79.1498,4.795,74.43645,100.0,74.95,31.6,173630160000.0,76.32717,26.6,3.9805472,18.76558,0.257
0,0,0,1,0,0,1,2018,0,1,0,79.2822,5.3811,79.12989,100.0,75.09,30.9,179098100000.0,79.03196,26.6,3.9,18.76558,0.255
0,0,0,1,0,0,1,2019,0,1,0,79.375,4.97949,82.789154,100.0,75.23,30.9,181605480000.0,84.05967,26.6,4.125271,18.76558,0.263
0,0,0,1,0,0,1,2020,0,1,0,77.8664,4.86264,85.08791,100.0,75.1,30.5,180334950000.0,88.65961,26.6,4.125271,18.76558,0.212
0,0,0,1,0,1,0,2000,0,1,0,80.896,5.532733,29.431692,100.0,68.66,33.4,441051220000.0,81.43894,18.6,5.961859,15.662451,0.883
0,0,0,1,0,1,0,2001,0,1,0,81.1569,5.676055,31.288395,100.0,68.66,32.82,445901100000.0,86.21096,19.0,6.1394844,15.6172312,0.883
0,0,0,1,0,1,0,2002,0,1,0,81.1784,5.789684,46.33,100.0,68.66,32.24,453512100000.0,84.10521,19.4,6.132457,15.5720114,0.883
0,0,0,1,0,1,0,2003,0,1,0,81.1973,5.891302,49.97,100.0,68.66,31.66,458219500000.0,79.68533,19.7,6.792584,15.5267916,0.884
0,0,0,1,0,1,0,2004,0,1,0,81.8492,5.629338,53.86,100.0,69.95,31.08,474583430000.0,78.36619,20.1,6.9958024,15.4815718,0.862
0,0,0,1,0,1,0,2005,0,1,0,81.8585,5.79586,55.82,100.0,71.25,30.5,485602030000.0,81.68021,20.5,6.897908,15.436352,0.878
0,0,0,1,0,1,0,2006,0,1,0,82.1535,5.626586,59.72,100.0,72.56,30.0,497996300000.0,78.43726,20.8,6.807685,15.5509456,0.882
0,0,0,1,0,1,0,2007,0,1,0,82.2007,5.518234,64.44,100.0,73.88,29.5,516307030000.0,83.11917,21.1,6.7758203,15.6655392,0.885
0,0,0,1,0,1,0,2008,0,1,0,82.2988,6.33294,66.0,100.0,75.22,29.0,518614550000.0,68.875885,21.5,7.2696805,15.7801328,0.891
0,0,0,1,0,1,0,2009,0,1,0,82.4306,6.4581,70.0,100.0,76.77,28.5,508134700000.0,66.712456,21.8,7.8751006,15.8947264,0.891
0,0,0,1,0,1,0,2010,0,1,0,82.6218,6.44259,75.0,100.0,78.36,28.0,522689150000.0,69.19879,22.2,7.7802644,16.00932,0.895
0,0,0,1,0,1,0,2011,0,1,0,82.865,6.43199,81.60999,100.0,79.96,27.54,531546180000.0,66.921646,22.5,7.9088397,15.698442,0.897
0,0,0,1,0,1,0,2012,0,1,0,82.8279,6.255765,80.71999,100.0,81.57,27.08,535475450000.0,72.3187,22.9,8.043315,14.741894,0.897
0,0,0,1,0,1,0,2013,0,1,0,82.9203,6.63053,82.1702,100.0,83.2,26.62,537934600000.0,69.70464,23.3,8.038704,14.02267,0.896
0,0,0,1,0,1,0,2014,0,1,0,83.5112,6.59047,85.0,100.0,84.83,26.16,546426060000.0,59.012836,23.7,8.086063,13.233622,0.896
0,0,0,1,0,1,0,2015,0,1,0,83.1476,6.45157,85.05294,100.0,86.48,25.7,557581140000.0,55.304478,24.1,7.9176555,13.566523,0.896
0,0,0,1,0,1,0,2016,0,1,0,83.6859,6.46173,86.51648,100.0,88.14,25.1,564643950000.0,68.303566,24.5,8.320233,12.833088,0.896
0,0,0,1,0,1,0,2017,0,1,0,83.6504,6.42534,87.67968,100.0,89.81,24.5,573788800000.0,54.35902,24.5,8.337511,12.8865185,0.894
0,0,0,1,0,1,0,2018,0,1,0,83.6824,6.38107,88.64735,100.0,91.49,23.9,584076500000.0,57.78811,24.5,8.269925,12.8865185,0.894
0,0,0,1,0,1,0,2019,0,1,0,83.9969,6.33397,90.27543,100.0,93.19,23.9,597164800000.0,61.834118,24.5,8.181389,12.8865185,0.896
0,0,0,1,0,1,0,2020,0,1,0,83.0499,6.81233,91.52641,100.0,94.06,23.4,565148500000.0,61.99927,24.5,8.181389,12.8865185,0.89
0,0,0,1,0,1,1,2000,0,1,0,58.4279,2.11366,0.22524785,21.531084,1.12,16.7,17015312000.0,14.994223,4.2,0.8070648,39.776295,0.623
0,0,0,1,0,1,1,2001,0,1,0,58.3488,2.3651,0.3634179,21.9,1.18,16.04,17922763000.0,13.291379,4.4,0.9271209,38.6867976,0.622
0,0,0,1,0,1,1,2002,0,1,0,58.0019,2.15949,0.7029456,23.415928,1.25,15.38,18754922000.0,17.73984,4.6,0.7256532,37.5973002,0.621
0,0,0,1,0,1,1,2003,0,1,0,58.1636,2.28316,0.9513271,24.349323,1.32,14.72,19400761000.0,18.206123,4.8,0.66474736,36.5078028,0.617
0,0,0,1,0,1,1,2004,0,1,0,58.0497,2.5669,1.182541,25.279833,1.39,14.06,20260155000.0,14.311376,5.0,0.73165977,35.4183054,0.616
0,0,0,1,0,1,1,2005,0,1,0,58.5043,2.65668,1.2710314,26.209805,1.46,13.4,20607244000.0,13.242731,5.2,0.68285877,34.328808,0.642
0,0,0,1,0,1,1,2006,0,1,0,58.8357,2.5634,1.5378543,27.9,1.54,12.86,21419940000.0,13.134341,5.4,0.71946436,33.941640400000004,0.676
0,0,0,1,0,1,1,2007,0,1,0,58.9296,2.36331,1.79,28.078016,1.61,12.32,22702213000.0,13.149465,5.6,0.5959446,33.5544728,0.668
0,0,0,1,0,1,1,2008,0,1,0,59.2404,2.77728,1.85,29.021614,1.69,11.78,23813843000.0,17.610569,5.9,0.5628997,33.1673052,0.657
0,0,0,1,0,1,1,2009,0,1,0,59.3109,3.08927,2.24,29.975151,1.77,11.239999999999998,24366156000.0,16.280657,6.1,0.74733645,32.7801376,0.657
0,0,0,1,0,1,1,2010,0,1,0,59.6804,3.67997,3.13,34.2,1.85,10.7,24881273000.0,22.905674,6.4,0.7244277,32.39297,0.657
0,0,0,1,0,1,1,2011,0,1,0,59.7333,4.4,4.148323,36.9,1.93,10.28,25618692000.0,22.926891,6.7,0.7959457,32.580845,0.619
0,0,0,1,0,1,1,2012,0,1,0,59.7752,3.56202,4.5,38.4,2.01,9.86,26851265000.0,24.4243,7.0,0.7467219,31.992,0.614
0,0,0,1,0,1,1,2013,0,1,0,60.213,3.32751,4.9,34.69122,2.09,9.44,28782256000.0,23.661682,7.3,0.7646274,31.443298,0.612
0,0,0,1,0,1,1,2014,0,1,0,60.2653,3.16179,6.0,34.1,2.17,9.02,30612140000.0,25.245432,7.6,0.5753286,29.660456,0.617
0,0,0,1,0,1,1,2015,0,1,0,60.6819,3.17298,11.254988,29.62,2.25,8.6,31156470000.0,25.277248,7.9,0.58544844,40.470684,0.67
0,0,0,1,0,1,1,2016,0,1,0,60.7311,2.8991,14.5,37.095245,2.33,8.133333333333333,32196993000.0,20.633461,8.2,0.5749098,38.447704,0.723
0,0,0,1,0,1,1,2017,0,1,0,61.1986,3.53559,18.7,34.5,2.42,7.666666666666667,34023064000.0,16.20824,8.2,0.8144063,38.999958,0.723
0,0,0,1,0,1,1,2018,0,1,0,61.3536,2.93162,19.0,39.246918,2.5,7.2,36301677000.0,15.071992,8.2,0.4908835,38.999958,0.622
0,0,0,1,0,1,1,2019,0,1,0,61.8575,3.002736,22.4,40.32869,2.59,7.2,38794035000.0,15.43024,8.2,0.54099613,38.999958,0.473
0,0,0,1,0,1,1,2020,0,1,0,61.4848,2.93902,25.8,41.410957,2.68,6.9,40287035000.0,13.942074,8.2,0.54099613,38.999958,0.423
0,0,0,1,1,0,0,2000,0,1,0,73.4308,3.94893,2.870685,94.391716,35.74,23.8,2027733600000.0,78.36536,13.5,3.470154,15.773481,0.857
0,0,0,1,1,0,0,2001,0,1,0,73.969,3.84468,4.528495,96.016525,36.17,23.12,2055917100000.0,75.84688,14.0,3.512974,15.7379698,0.857
0,0,0,1,1,0,0,2002,0,1,0,74.1895,3.75037,9.1494255,96.65299,36.59,22.44,2118693700000.0,78.21794,14.5,3.6863465,15.7024586,0.859
0,0,0,1,1,0,0,2003,0,1,0,74.4198,3.862425,13.207586,96.980095,37.0,21.76,2142864400000.0,79.27779,15.0,3.5095465,15.6669474,0.857
0,0,0,1,1,0,0,2004,0,1,0,74.9161,3.97448,19.073671,96.76511,37.42,21.08,2266292600000.0,80.89696,15.5,3.4669254,15.6314362,0.857
0,0,0,1,1,0,0,2005,0,1,0,75.4019,4.47908,21.022747,97.09351,37.83,20.4,2338862400000.0,74.25856,16.0,3.3452585,15.595925,0.876
0,0,0,1,1,0,0,2006,0,1,0,75.665,4.8706,28.178381,97.594315,38.24,19.8,2431527700000.0,77.6167,16.6,3.541306,15.667797,0.876
0,0,0,1,1,0,0,2007,0,1,0,75.88,4.97426,30.88,98.12538,38.65,19.2,2579118400000.0,80.20968,17.1,3.484631,15.739669,0.87
0,0,0,1,1,0,0,2008,0,1,0,76.1337,5.26884,33.83,98.52663,39.05,18.6,2710503700000.0,85.77461,17.7,3.504422,15.811541,0.87
0,0,0,1,1,0,0,2009,0,1,0,76.2987,5.46355,39.22,98.85694,39.46,18.0,2707093500000.0,84.76031,18.2,3.707419,15.883413,0.87
0,0,0,1,1,0,0,2010,0,1,0,76.5924,5.6488,40.65,98.6,39.86,17.4,2910889700000.0,89.04903,18.8,3.5770106,15.955285,0.872
0,0,0,1,1,0,0,2011,0,1,0,76.6512,5.73741,45.69,99.32869,40.26,16.9,3026580700000.0,92.44627,19.4,3.465681,15.912798,0.876
0,0,0,1,1,0,0,2012,0,1,0,76.8691,5.8551,48.56,99.51949,41.15,16.4,3084726800000.0,92.18051,19.9,3.3546329,15.285456,0.872
0,0,0,1,1,0,0,2013,0,1,0,77.1195,5.83885,51.04,99.57515,42.06,15.9,3177417300000.0,94.158806,20.5,3.5511389,14.6099,0.877
0,0,0,1,1,0,0,2014,0,1,0,77.4319,5.94848,54.551003,99.650246,42.99,15.4,3193430000000.0,96.03053,21.1,3.6988654,13.989935,0.876
0,0,0,1,1,0,0,2015,0,1,0,77.5719,6.24106,58.327953,99.7109,43.93,14.9,3080198600000.0,97.58817,21.7,3.8538468,13.594656,0.869
0,0,0,1,1,0,0,2016,0,1,0,77.8481,6.31404,60.87254,99.7,44.88,14.333333333333334,2979293800000.0,96.44413,22.3,3.948436,12.658676,0.774
0,0,0,1,1,0,0,2017,0,1,0,78.0322,6.32048,67.47128,99.8,45.86,13.766666666666666,3018705900000.0,99.04027,22.3,3.9531462,12.70663,0.771
0,0,0,1,1,0,0,2018,0,1,0,78.2655,6.08851,70.43428,99.7,46.84,13.2,3072549700000.0,100.60496,22.3,3.8892388,12.70663,0.742
0,0,0,1,1,0,0,2019,0,1,0,78.4695,5.96347,73.91244,99.8,47.85,13.2,3110058600000.0,99.51421,22.3,3.9075587,12.70663,0.689
0,0,0,1,1,0,0,2020,0,1,0,77.3747,5.7715,81.3427,100.0,48.71,12.8,2989429600000.0,98.85381,22.3,3.9075587,12.70663,0.687
0,0,0,1,1,0,1,2000,0,1,0,75.012,4.219833,5.3709235,100.0,54.93,47.5,85836970000.0,56.40829,20.0,3.4715004,24.08981,0.722
0,0,0,1,1,0,1,2001,0,1,0,75.398,3.38424,7.6122975,100.0,55.33,47.0,89119120000.0,55.116356,20.3,3.8459017,23.925308,0.695
0,0,0,1,1,0,1,2002,0,1,0,75.5779,3.38608,9.08,100.0,55.77,46.5,94352130000.0,53.092964,20.7,4.2019477,23.760806,0.722
0,0,0,1,1,0,1,2003,0,1,0,75.9782,3.99845,12.04,100.0,56.24,46.0,99293500000.0,44.41003,21.1,4.3713245,23.596304,0.722
0,0,0,1,1,0,1,2004,0,1,0,76.2564,2.31995,18.13,100.0,56.74,45.5,105757930000.0,49.86537,21.5,4.095083,23.431802,0.72
0,0,0,1,1,0,1,2005,0,1,0,76.2533,4.1088,19.97,100.0,57.27,45.0,113220580000.0,49.84224,22.0,4.10457,23.2673,0.706
0,0,0,1,1,0,1,2006,0,1,0,76.2977,3.90346,27.09,100.0,57.83,44.58,120922510000.0,46.998116,22.4,3.6334105,23.165079,0.708
0,0,0,1,1,0,1,2007,0,1,0,76.6205,3.68034,33.64,100.0,58.42,44.16,128969160000.0,46.236084,22.9,3.43429,23.062858,0.717
0,0,0,1,1,0,1,2008,0,1,0,76.981,4.21909,39.67,100.0,59.04,43.74,136874400000.0,50.343376,23.3,3.483357,22.960637,0.721
0,0,0,1,1,0,1,2009,0,1,0,77.3259,4.27429,45.0,100.0,59.69,43.32,132293026000.0,54.420578,23.8,3.5488374,22.858416,0.7
0,0,0,1,1,0,1,2010,0,1,0,77.3514,3.85797,46.23,100.0,60.59,42.9,134332720000.0,54.64887,24.3,3.9429693,22.756195,0.686
0,0,0,1,1,0,1,2011,0,1,0,77.7213,3.54698,47.979992,100.0,61.57,42.46,137155320000.0,55.4565,24.8,3.8648746,24.300327,0.682
0,0,0,1,1,0,1,2012,0,1,0,77.8714,3.47637,51.899986,100.0,62.57,42.02,138190750000.0,52.77924,25.3,3.8487196,22.644655,0.667
0,0,0,1,1,0,1,2013,0,1,0,78.4811,4.05823,53.0615,100.0,63.6,41.58,137416204000.0,52.444427,25.8,4.0542517,20.999638,0.662
0,0,0,1,1,0,1,2014,0,1,0,77.972,4.070053,55.49,100.0,64.74,41.14,138744840000.0,54.786255,26.4,4.4885254,20.74357,0.681
0,0,0,1,1,0,1,2015,0,1,0,78.1266,3.9120843,56.65625,100.0,65.96,40.7,143501080000.0,54.808323,26.9,4.1425133,20.776428,0.674
0,0,0,1,1,0,1,2016,0,1,0,78.4684,3.3937082,59.825546,100.0,67.2,40.266666666666666,147863270000.0,56.05342,27.4,4.12227,19.283012,0.674
0,0,0,1,1,0,1,2017,0,1,0,78.3417,4.07527,63.410103,100.0,68.47,39.833333333333336,151947510000.0,56.39137,27.4,4.1316094,19.149132,0.631
0,0,0,1,1,0,1,2018,0,1,0,78.3804,4.04529,64.78201,100.0,69.45,39.4,156026930000.0,59.48811,27.4,4.2324944,19.149132,0.614
0,0,0,1,1,0,1,2019,0,1,0,78.6305,4.19715,67.94698,100.0,70.44,39.4,162327530000.0,60.26872,27.4,4.215499,19.149132,0.612
0,0,0,1,1,0,1,2020,0,1,0,77.5077,4.50287,70.16248,99.7,71.44,39.0,155901600000.0,56.689198,27.4,4.215499,19.149132,0.615
0,0,0,1,1,1,0,2000,0,1,0,52.3759,2.551762222222222,0.07708017,9.07502,3.28,29.8,15052587000.0,13.773814,1.7,0.96129316,44.88311,0.515
0,0,0,1,1,1,0,2001,0,1,0,52.5785,2.8296377777777773,0.15773247,9.521352,3.37,28.78,16048076000.0,13.8381195,1.8,0.9716203,43.7735108,0.532
0,0,0,1,1,1,0,2002,0,1,0,52.6999,3.1075133333333333,0.2009926,9.960099,3.77,27.76,16746642000.0,13.909593,1.9,1.0579911,42.6639116,0.527
0,0,0,1,1,1,0,2003,0,1,0,53.1716,3.385388888888889,0.3734403,11.4,4.16,26.74,18053298000.0,16.418055,2.0,0.98018694,41.5543124,0.525
0,0,0,1,1,1,0,2004,0,1,0,53.7856,3.663264444444444,0.4002953,10.824239,4.54,25.72,18861806000.0,16.41127,2.2,1.6997808,40.4447132,0.525
0,0,0,1,1,1,0,2005,0,1,0,54.6173,3.94114,0.4699145,11.254328,4.92,24.7,20495591000.0,16.656427,2.3,1.2228512,39.335114,0.528
0,0,0,1,1,1,0,2006,0,1,0,55.1579,3.98219,0.63270754,11.68629,5.28,23.86,21777215000.0,16.779982,2.5,1.4309781,38.9663572,0.547
0,0,0,1,1,1,0,2007,0,1,0,55.7768,4.07983,0.75,12.122773,5.62,23.02,22672560000.0,16.2153,2.6,1.4321278,38.5976004,0.542
0,0,0,1,1,1,0,2008,0,1,0,56.8419,3.887296666666667,0.92,12.566488,5.94,22.18,23987567000.0,15.829183,2.8,1.3611139,38.2288436,0.539
0,0,0,1,1,1,0,2009,0,1,0,57.3203,3.694763333333333,1.13,12.63,6.25,21.34,24698065000.0,15.799093,3.0,1.6417788,37.8600868,0.549
0,0,0,1,1,1,0,2010,0,1,0,57.888,3.50223,2.4,13.1,6.56,20.5,26784133000.0,16.266453,3.2,1.3063093,37.49133,0.567
0,0,0,1,1,1,0,2011,0,1,0,58.6159,3.98515,3.0,14.808414,6.85,19.8,28557930000.0,16.098804,3.4,1.3462025,37.281376,0.572
0,0,0,1,1,1,0,2012,0,1,0,59.0963,3.60316,3.725035,15.117994,7.14,19.1,30400680000.0,15.889582,3.6,1.0645005,38.784153,0.576
0,0,0,1,1,1,0,2013,0,1,0,59.2619,4.08344,5.0,15.4056425,7.42,18.4,32161665000.0,14.714419,3.8,1.6123639,33.2872,0.61
0,0,0,1,1,1,0,2014,0,1,0,59.8842,4.0533,6.0,19.2,7.7,17.7,33553250000.0,14.518011,4.0,1.6268514,33.969093,0.568
0,0,0,1,1,1,0,2015,0,1,0,60.4013,3.67009,8.0,16.076975,7.96,17.0,34868950000.0,14.261984,4.3,1.4561877,46.56217,0.376
0,0,0,1,1,1,0,2016,0,1,0,60.9267,4.64928,12.0,16.641056,8.22,16.3,36946430000.0,12.797931,4.5,2.3888426,41.537243,0.684
0,0,0,1,1,1,0,2017,0,1,0,61.1776,5.62847,16.8,17.214043,8.46,15.6,39238400000.0,11.949749,4.5,2.6108413,42.935593,0.687
0,0,0,1,1,1,0,2018,0,1,0,61.7065,5.48861,17.4,14.4,8.7,14.9,41829930000.0,12.087272,4.5,2.0870657,42.935593,0.676
0,0,0,1,1,1,0,2019,0,1,0,61.8222,5.407137,9.271806,18.374855,8.94,14.9,44209263000.0,35.83849,4.5,2.2850885,42.935593,0.667
0,0,0,1,1,1,0,2020,0,1,0,61.5981,5.150865,22.0,18.95724,9.16,14.3,45062648000.0,33.264378,4.5,2.2850885,42.935593,0.669
0,0,0,1,1,1,1,2000,0,1,0,60.5303,1.66681,0.04702264,16.6,20.105,42.3,18009895000.0,16.510695,1.3,1.2926053,29.974033,0.323
0,0,0,1,1,1,1,2001,0,1,0,61.9098,1.72222,0.076956056,14.624778,5.78,41.04,19477412000.0,16.215248,1.4,1.1849399,30.2610136,0.321
0,0,0,1,1,1,1,2002,0,1,0,63.3157,1.71121,0.22698323,18.1871,8.26,39.78,20758819000.0,15.620948,1.4,1.40066,30.5479942,0.322
0,0,0,1,1,1,1,2003,0,1,0,64.6431,1.715515,0.2605702,19.3,10.73,38.52,22524543000.0,16.172918,1.5,1.4851992,30.8349748,0.324
0,0,0,1,1,1,1,2004,0,1,0,65.4603,1.71982,0.30043665,25.298384,11.98,37.26,24853699000.0,16.163023,1.6,1.3727465,31.1219554,0.321
0,0,0,1,1,1,1,2005,0,1,0,66.2091,1.6796466666666665,0.31732178,20.5,13.18,36.0,28146835000.0,16.212814,1.7,1.2205244,31.408936,0.315
0,0,0,1,1,1,1,2006,0,1,0,67.0104,1.6394733333333331,0.46835673,32.40758,14.4,34.82,31178555000.0,16.141956,1.8,0.9599144,31.395776,0.315
0,0,0,1,1,1,1,2007,0,1,0,67.6976,1.5993,0.49,35.967636,15.62,33.64,34362687000.0,16.197943,1.9,0.9719939,31.382616,0.315
0,0,0,1,1,1,1,2008,0,1,0,68.4792,1.63249,0.51,26.4,16.86,32.46,36662096000.0,16.006674,2.1,1.024312,31.369456,0.314
0,0,0,1,1,1,1,2009,0,1,0,69.5747,1.66568,0.53,43.112152,18.15,31.28,36693877000.0,16.316454,2.2,1.2173859,31.356296,0.309
0,0,0,1,1,1,1,2010,0,1,0,69.8343,1.53379,1.26,31.1,19.45,30.1,38881964000.0,14.308478,2.4,1.3628323,31.343136,0.308
0,0,0,1,1,1,1,2011,0,1,0,70.726,1.51069,3.1,50.307262,20.76,29.12,41630753000.0,14.417385,2.5,1.2798713,30.919624,0.308
0,0,0,1,1,1,1,2012,0,1,0,71.0263,1.4144145,4.94,53.930565,22.07,28.14,44675350000.0,13.034136,2.7,1.406703,31.283733,0.304
0,0,0,1,1,1,1,2013,0,1,0,71.6647,1.4820262,6.0,57.573696,23.39,27.16,47961970000.0,12.511907,2.9,1.4195582,30.336529,0.293
0,0,0,1,1,1,1,2014,0,1,0,71.8814,1.5667363,14.0,56.1,24.72,26.18,51387687000.0,14.581268,3.1,1.2397721,28.583366,0.292
0,0,0,1,1,1,1,2015,0,1,0,72.0202,1.7034615,18.0,64.91042,26.05,25.2,54967247000.0,13.177853,3.3,1.3446515,26.76924,0.292
0,0,0,1,1,1,1,2016,0,1,0,72.6662,1.8708191,32.398453,69.54431,27.4,24.1,58778300000.0,13.168113,3.5,1.3338146,25.202875,0.273
0,0,0,1,1,1,1,2017,0,1,0,72.6887,2.0964606,32.90028,89.07,28.95,23.0,62890960000.0,13.540816,3.5,1.518673,25.614292,0.232
0,0,0,1,1,1,1,2018,0,1,0,72.7776,2.4478593,32.90028,81.07565,30.51,21.9,67588395000.0,13.476396,3.5,1.6625829,25.614292,0.214
0,0,0,1,1,1,1,2019,0,1,0,72.8727,2.8256547,32.90028,84.0,32.07,21.9,72356150000.0,11.443514,3.5,1.6988866,25.614292,0.195
0,0,0,1,1,1,1,2020,0,1,0,72.7242,3.00235,32.90028,86.4,33.64,21.1,70116000000.0,13.13302,3.5,1.6988866,25.614292,0.195
0,0,1,0,0,0,0,2000,0,1,0,81.7725,5.42332,51.3,100.0,77.39,28.4,1268506600000.0,101.31516,21.5,6.0089083,8.280984,0.836
0,0,1,0,0,0,0,2001,0,1,0,81.9366,4.95303,60.2,100.0,77.4,27.38,1291212400000.0,101.23849,22.1,6.279008,8.323881,0.832
0,0,1,0,0,0,0,2002,0,1,0,81.9415,4.99308,61.5933,100.0,77.4,26.36,1330182000000.0,100.636475,22.8,6.4156184,8.366778,0.824
0,0,1,0,0,0,0,2003,0,1,0,82.1461,4.917346666666667,64.2,100.0,77.85,25.34,1354145300000.0,99.09388,23.4,6.590556,8.409675,0.824
0,0,1,0,0,0,0,2004,0,1,0,82.3651,4.841613333333333,65.95596,100.0,78.3,24.32,1395947600000.0,99.71728,24.0,6.6240005,8.452572,0.824
0,0,1,0,0,0,0,2005,0,1,0,82.4347,4.76588,71.66,100.0,78.75,23.3,1440676600000.0,95.49981,24.6,6.599058,8.495469,0.825
0,0,1,0,0,0,0,2006,0,1,0,82.8086,4.766145,72.4,100.0,79.18,22.5,1478628300000.0,95.74234,25.2,6.486699,8.4732668,0.831
0,0,1,0,0,0,0,2007,0,1,0,82.8044,4.76641,73.2,100.0,79.56,21.7,1509227200000.0,99.16139,25.8,6.5727105,8.4510646,0.831
0,0,1,0,0,0,0,2008,0,1,0,82.9504,4.62612,76.7,100.0,79.94,20.9,1524434600000.0,96.77925,26.4,6.7011704,8.4288624,0.829
0,0,1,0,0,0,0,2009,0,1,0,83.2313,4.84058,80.3,100.0,80.31,20.1,1479793000000.0,94.72645,27.0,7.521182,8.406660200000001,0.829
0,0,1,0,0,0,0,2010,0,1,0,83.4572,5.35637,80.3,100.0,80.69,19.3,1525511100000.0,90.60979,27.6,7.4769406,8.384458,0.829
0,0,1,0,0,0,0,2011,0,1,0,83.597,5.26205,83.0,100.0,81.07,18.6,1573517100000.0,90.32346,28.2,7.3027687,8.624461,0.814
0,0,1,0,0,0,0,2012,0,1,0,83.7581,4.6925874,83.0,100.0,81.44,17.900000000000002,1601246100000.0,91.04999,28.8,7.4011817,8.10741,0.807
0,0,1,0,0,0,0,2013,0,1,0,83.7996,4.58901,85.8,100.0,81.82,17.200000000000003,1638541000000.0,88.98819,29.4,7.3582077,7.791636,0.81
0,0,1,0,0,0,0,2014,0,1,0,83.8899,4.84359,87.12,100.0,82.19,16.5,1685567700000.0,91.414856,30.1,7.2318025,7.42842,0.81
0,0,1,0,0,0,0,2015,0,1,0,83.9115,4.73938,90.0,100.0,82.56,15.8,1696678700000.0,92.36601,30.7,7.5806594,7.1515822,0.813
0,0,1,0,0,0,0,2016,0,1,0,84.053,4.81642,91.16,100.0,82.94,15.066666666666666,1713669000000.0,89.36185,31.3,7.677841,6.5490746,0.833
0,0,1,0,0,0,0,2017,0,1,0,84.1032,4.95997,92.70137,100.0,83.31,14.333333333333334,1765762500000.0,90.52784,31.3,7.5627794,6.4283834,0.837
0,0,1,0,0,0,0,2018,0,1,0,84.095,4.88898,94.64,100.0,83.69,13.6,1814798500000.0,92.15878,31.3,7.58278,6.4283834,0.839
0,0,1,0,0,0,0,2019,0,1,0,84.4187,4.77293,96.5,100.0,84.06,13.6,1848909200000.0,92.69366,31.3,7.609296,6.4283834,0.858
0,0,1,0,0,0,0,2020,0,1,0,84.1036,4.88795,92.3,100.0,84.0,13.0,1752155400000.0,90.19975,31.3,7.609296,6.4283834,0.854
